Fecha,Hora,v4 (Voltaje) [V],m8 (10 cm) [mm],m8 (20 cm) [mm],m8 (40 cm) [mm],m8 (60 cm) [mm],m8 (80 cm) [mm],m8 (100 cm) [mm],t7 (60 cm) [C],tz (T Amb superficie) [C],v7 (Voltaje) [V]
2024-06-01,23:57:58,6.23,--,--,--,--,--,--,--,--,
2024-06-02,00:07:58,6.23,--,--,--,--,--,--,--,--,
2024-06-02,05:58:14,6.16,59.09,54.16,41.33,42.0,41.7,22.93,13.27,12.37,
2024-06-02,11:58:30,6.6,59.09,54.16,41.33,42.0,41.7,22.93,13.27,12.37,
2024-06-02,17:58:46,6.34,59.2,57.27,41.36,41.99,41.73,22.95,13.12,13.12,
2024-06-02,23:59:02,6.23,58.86,57.21,41.43,42,41.74,22.95,13.12,11.12,
2024-06-03,00:09:03,6.23,58.85,57.21,41.43,42,41.74,22.94,13.12,11.12,
2024-06-03,05:59:18,6.19,58.7,57.04,41.47,42,41.74,22.95,13.18,10.68,
2024-06-03,11:59:33,6.61,58.74,56.89,41.45,42,41.72,22.94,13.18,12,
2024-06-03,17:49:49,6.32,58.45,56.84,41.47,42.01,41.74,22.95,13.18,12.68,
2024-06-03,23:50:05,6.24,58.27,56.78,41.5,42,41.73,22.95,13.18,12.18,
2024-06-04,00:00:05,6.24,58.27,56.78,41.5,42.01,41.73,22.95,13.18,12.18,
2024-06-04,05:50:20,6.17,58.12,56.7,41.55,42.01,41.73,22.95,13.18,11.56,
2024-06-04,12:20:37,6.62,58.03,56.57,41.58,42.03,41.73,22.95,13.25,11.87,
2024-06-04,18:00:53,6.32,57.7,56.45,41.57,42.03,41.73,22.94,13.25,13.06,
2024-06-04,23:51:09,6.24,57.47,56.39,41.59,42.01,41.72,22.94,13.25,11.93,
2024-06-05,00:01:09,6.24,57.46,56.38,41.58,42.02,41.72,22.94,13.25,11.93,
2024-06-05,05:51:24,6.17,57.3,56.29,41.63,42.04,41.74,22.95,13.25,11.31,
2024-06-05,11:51:40,6.59,57.21,56.15,41.64,42.06,41.74,22.95,13.31,12.25,
2024-06-05,17:51:58,6.31,56.94,56.05,41.63,42.04,41.74,22.96,13.31,13.31,
2024-06-05,23:52:14,6.24,56.77,56.03,41.66,42.05,41.74,22.96,13.31,12.43,
2024-06-06,00:02:14,6.23,56.76,56.03,41.66,42.05,41.76,22.96,13.31,12.43,
2024-06-06,05:52:29,6.16,56.62,55.93,41.7,42.06,41.74,22.96,13.31,11.81,
2024-06-06,11:52:45,6.6,56.53,55.81,41.7,42.07,41.74,22.96,13.37,12.12,
2024-06-06,17:53:02,6.37,55.74,55.58,41.69,42.07,41.75,22.96,13.37,14.56,
2024-06-06,23:53:18,6.23,55.4,55.58,41.74,42.07,41.77,22.96,13.37,12.18,
2024-06-07,00:03:19,6.23,55.4,55.58,41.74,42.08,41.77,22.96,13.37,12.12,
2024-06-07,06:33:37,6.16,54.96,55.32,41.77,42.08,41.76,22.96,13.43,10.43,
2024-06-07,12:23:54,6.49,54.26,54.89,41.74,42.12,41.77,22.97,13.43,16.06,
2024-06-07,18:04:10,6.32,53.44,54.81,41.66,42.08,41.74,22.95,13.43,15.12,
2024-06-07,23:54:25,6.22,52.99,54.76,41.77,42.1,41.78,22.95,13.43,12.5,
2024-06-08,00:04:25,6.22,52.98,54.76,41.77,42.11,41.78,22.96,13.5,12.43,
2024-06-08,05:54:40,6.19,52.86,54.57,41.8,42.12,41.79,22.96,13.56,12.5,
2024-06-08,11:44:56,6.59,52.78,54.43,41.77,42.13,41.77,22.95,13.56,13.25,
2024-06-08,17:35:13,6.39,52.01,54.17,41.77,42.16,41.79,22.96,13.62,15.06,
2024-06-08,23:45:41,6.23,53.54,54.17,41.77,42.16,41.82,22.96,13.62,13.18,
2024-06-09,00:15:42,6.22,55.71,54.18,41.78,42.16,41.82,22.96,13.62,13.06,
2024-06-09,09:46:09,6.95,61.48,55.66,41.88,42.18,41.83,22.97,13.75,11.93,
2024-06-09,17:26:30,6.3,--,--,--,--,--,--,--,--,
2024-06-09,20:36:38,6.25,--,--,--,--,--,--,--,--,
2024-06-09,23:56:47,6.22,--,--,--,--,--,--,--,--,
2024-06-10,00:06:48,6.22,--,--,--,--,--,--,--,--,
2024-06-10,05:47:01,6.14,60.72,55.99,41.98,42.19,41.84,22.98,13.75,12.84,
2024-06-10,12:27:17,6.57,60.72,55.99,41.98,42.19,41.84,22.98,13.75,12.84,
2024-06-10,18:07:33,6.27,59.97,56.32,42.08,42.19,41.86,23,13.75,13.75,
2024-06-10,23:57:48,6.24,59.68,56.37,42.14,42.17,41.85,23,13.75,12.68,
2024-06-11,00:07:49,6.24,59.68,56.37,42.14,42.18,41.85,22.99,13.75,12.68,
2024-06-11,05:58:04,6.19,59.5,56.34,42.22,42.2,41.88,23.01,13.75,12.65,
2024-06-11,11:58:19,6.6,59.32,56.32,42.3,42.23,41.9,23.03,13.75,12.62,
2024-06-11,17:58:36,6.35,59.03,56.31,42.29,42.22,41.89,23.03,13.75,14.18,
2024-06-11,23:58:51,6.24,58.78,56.34,42.34,42.21,41.9,23.03,13.75,13,
2024-06-12,00:08:52,6.24,58.78,56.34,42.35,42.22,41.89,23.02,13.75,12.93,
2024-06-12,05:39:06,6.19,58.59,56.29,42.4,42.22,41.9,23.03,13.75,12.37,
2024-06-12,12:49:27,6.59,58.38,56.17,42.44,42.25,41.9,23.03,13.75,13.43,
2024-06-12,18:19:41,6.3,57.96,56.15,42.46,42.25,41.92,23.04,13.81,13.81,
2024-06-12,23:59:58,6.24,57.46,55.9,42.27,42.13,41.69,22.75,13.81,13.31,
2024-06-13,00:09:58,6.24,57.7,56.14,42.47,42.25,41.91,23.04,13.81,13.31,
2024-06-13,06:10:15,6.18,64.05,56.4,42.5,42.29,41.93,23.06,13.81,13.37,
2024-06-13,12:00:30,6.58,66.14,63.24,46.14,42.38,41.93,23.08,13.81,13.06,
2024-06-13,17:50:46,6.3,66.54,64.93,51.59,42.44,41.97,23.12,13.87,13.43,
2024-06-13,23:51:02,6.2,65.12,63.74,52.48,44.01,44.9,26.66,13.87,12.93,
2024-06-14,00:01:03,6.2,65.08,63.7,52.46,44.07,44.95,26.74,13.87,12.93,
2024-06-14,05:31:17,6.14,65.48,64.31,53.74,45.81,46.94,28.75,13.87,12.12,
2024-06-14,11:11:32,6.56,64.03,63,53.27,47.94,48.49,29.89,13.87,13.62,
2024-06-14,17:01:48,6.51,62.83,62.15,52.65,49.15,49.25,30.15,13.81,15.06,
2024-06-14,23:52:07,6.22,62.08,61.64,52.3,49.85,49.61,30.25,13.81,12.18,
2024-06-15,00:02:07,6.22,62.08,61.65,52.31,49.88,49.64,30.26,13.81,12.06,
2024-06-15,05:52:25,6.19,61.55,61.2,52.12,50.28,49.83,30.3,13.87,10.37,
2024-06-15,11:52:09,6.57,61.29,60.76,51.9,50.58,49.93,30.32,13.87,13.18,
2024-06-15,17:52:25,6.35,60.98,60.59,51.64,50.77,50,30.3,13.81,13.81,
2024-06-15,23:52:40,6.23,60.68,60.45,51.53,50.95,50.09,30.31,13.75,12.06,
2024-06-16,00:02:41,6.23,60.68,60.46,51.54,50.96,50.1,30.31,13.75,12.06,
2024-06-16,06:22:56,6.18,60.51,60.25,51.47,51.15,50.18,30.33,13.75,11.56,
2024-06-16,12:13:12,6.6,60.17,60.08,51.36,51.28,50.23,30.34,13.71,12.41,
2024-06-16,18:03:27,6.33,59.83,59.9,51.24,51.41,50.27,30.34,13.68,13.25,
2024-06-16,23:53:42,6.24,59.56,59.74,51.16,51.52,50.29,30.33,13.62,12.18,
2024-06-17,00:03:43,6.24,59.56,59.74,51.16,51.53,50.3,30.34,13.62,12.12,
2024-06-17,05:53:58,6.19,59.38,59.57,51.12,51.65,50.33,30.34,13.62,11.68,
2024-06-17,11:54:14,6.57,59.1,59.34,51.05,51.76,50.36,30.34,13.68,13.31,
2024-06-17,17:54:31,6.32,58.23,59.14,50.88,51.8,50.37,30.32,13.62,14,
2024-06-17,23:54:46,6.23,57.97,59.06,50.88,51.91,50.41,30.34,13.62,12.56,
2024-06-18,00:04:47,6.23,57.98,59.05,50.88,51.91,50.41,30.33,13.62,12.5,
2024-06-18,05:35:01,6.19,57.78,58.86,50.83,51.99,50.42,30.33,13.62,11.68,
2024-06-18,12:25:19,6.57,57.48,58.58,50.74,52.07,50.44,30.32,13.68,14.06,
2024-06-18,18:15:35,6.27,57.29,58.59,50.69,52.15,50.46,30.32,13.68,13.18,
2024-06-18,23:55:50,6.22,58.73,58.53,50.65,52.25,50.47,30.34,13.68,12.43,
2024-06-19,00:05:50,6.22,58.93,58.53,50.65,52.25,50.48,30.34,13.62,12.43,
2024-06-19,05:56:05,6.16,61.17,58.59,50.61,52.29,50.49,30.34,13.68,12.06,
2024-06-19,11:46:21,6.54,61.43,58.72,50.56,52.36,50.51,30.34,13.68,16.68,
2024-06-19,17:56:39,6.36,60.88,59.01,50.48,52.37,50.53,30.34,13.68,14.93,
2024-06-19,23:56:54,6.22,60.45,59.04,50.57,52.47,50.61,30.37,13.68,12.18,
2024-06-20,00:06:55,6.22,60.44,59.03,50.57,52.47,50.61,30.37,13.68,12.12,
2024-06-20,06:07:12,6.19,60.08,58.82,50.56,52.55,50.62,30.38,13.75,11.06,
2024-06-20,12:07:28,6.58,60.1,58.73,50.52,52.64,50.66,30.42,13.81,13.12,
2024-06-20,17:57:44,6.3,59.7,58.77,50.49,52.69,50.7,30.44,13.75,13.37,
2024-06-20,23:57:59,6.23,--,--,--,--,--,--,--,--,
2024-06-21,00:08:00,6.23,--,--,--,--,--,--,--,--,
2024-06-21,05:58:14,6.16,--,--,--,--,--,--,--,--,
2024-06-21,11:58:28,6.33,62.49,61.42,53.38,57.06,51.58,31.58,13.68,12.34,
2024-06-21,17:58:43,6.17,62.49,61.42,53.38,57.06,51.58,31.58,13.68,12.34,
2024-06-21,23:58:57,6.14,65.28,64.06,56.27,61.43,52.45,32.71,13.62,11.31,
2024-06-22,00:08:58,6.14,65.19,63.99,56.21,61.37,52.43,32.68,13.62,11.31,
2024-06-22,05:59:13,6.14,63.95,62.77,55.04,60.36,52.37,32.55,13.56,10.93,
2024-06-22,11:59:28,6.62,63.98,62.16,54.34,59.7,52.26,32.4,13.5,11.18,
2024-06-22,17:59:43,6.33,65.14,63.09,54.35,59.42,52.2,32.31,13.43,11.56,
2024-06-22,23:59:59,6.25,64.71,62.89,54.55,59.45,52.26,32.33,13.37,10.93,
2024-06-23,00:09:59,6.25,64.69,62.88,54.55,59.44,52.23,32.34,13.37,10.93,
2024-06-23,06:00:17,6.22,63.99,62.38,54.36,59.4,52.23,32.34,13.31,10.37,
2024-06-23,12:00:35,6.6,63.64,61.92,54.03,59.24,52.18,32.29,13.25,11.68,
2024-06-23,17:50:51,6.35,62.84,61.51,53.7,59.04,52.13,32.22,13.18,12.43,
2024-06-23,23:51:08,6.23,62.39,61.23,53.48,58.88,52.08,32.15,13.12,10.62,
2024-06-24,00:01:08,6.23,61.95,60.82,53.09,58.65,51.8,31.92,13.12,10.62,
2024-06-24,05:51:26,6.2,62.13,60.99,53.29,58.71,52.02,32.07,13.06,10.12,
2024-06-24,11:41:43,6.59,61.94,60.74,53.09,58.57,51.95,32,13.06,10.18,
2024-06-24,17:52:00,6.35,61.74,60.53,52.89,58.41,51.89,31.93,13,10.62,
2024-06-24,23:52:17,6.22,61.53,60.41,52.76,58.3,51.87,31.88,12.93,9.93,
2024-06-25,00:02:17,6.22,61.52,60.39,52.76,58.29,51.87,31.87,12.93,9.93,
2024-06-25,05:42:34,6.16,61.22,60.19,52.62,58.18,51.82,31.82,12.93,8.25,
2024-06-25,11:32:51,6.57,60.99,59.8,52.38,58.02,51.73,31.74,12.81,12.31,
2024-06-25,17:53:09,6.38,60.16,59.68,52.24,57.92,51.75,31.74,12.75,11.56,
2024-06-25,23:43:26,6.21,59.64,59.46,52.15,57.81,51.7,31.68,12.68,8.75,
2024-06-26,00:03:27,6.21,59.61,59.45,52.15,57.81,51.7,31.69,12.68,8.68,
2024-06-26,06:33:46,6.17,59.44,59.11,51.98,57.7,51.64,31.63,12.62,10.93,
2024-06-26,12:24:02,6.55,59.27,58.76,51.82,57.6,51.57,31.57,12.56,13.18,
2024-06-26,18:04:18,6.34,--,--,--,--,--,--,--,--,
2024-06-26,23:54:33,6.21,--,--,--,--,--,--,--,--,
2024-06-27,00:00:00,,--,--,--,--,--,--,--,--,
2024-06-27,00:04:34,6.21,--,--,--,--,--,--,--,--,
2024-06-27,04:48:00,,--,--,--,--,--,--,--,--,
2024-06-27,05:54:50,6.17,--,--,--,--,--,--,--,--,
2024-06-27,09:36:00,,--,--,--,--,--,--,--,--,
2024-06-27,11:45:05,6.57,--,--,--,--,--,--,--,--,
2024-06-27,14:24:00,,--,--,--,--,--,--,--,--,
2024-06-27,17:55:22,6.34,--,--,--,--,--,--,--,--,
2024-06-27,19:12:00,,--,--,--,--,--,--,--,--,
2024-06-27,23:55:36,6.22,--,--,--,--,--,--,--,--,
2024-06-28,00:00:00,,--,--,--,--,--,--,--,--,
2024-06-28,00:05:36,6.22,--,--,--,--,--,--,--,--,
2024-06-28,03:25:45,6.2,--,--,--,--,--,--,--,--,
2024-06-28,04:48:00,,--,--,--,--,--,--,--,--,
2024-06-28,06:55:55,6.17,--,--,--,--,--,--,--,--,
2024-06-28,09:36:00,,--,--,--,--,--,--,--,--,
2024-06-28,10:36:04,6.6,--,--,--,--,--,--,--,--,
2024-06-28,14:16:14,6.51,--,--,--,--,--,--,--,--,
2024-06-28,14:24:00,,--,--,--,--,--,--,--,--,--
2024-06-28,19:12:00,,--,--,--,--,--,--,--,--,--
2024-06-29,00:00:00,,--,--,--,--,--,--,--,--,--
2024-06-29,04:48:00,,--,--,--,--,--,--,--,--,--
2024-06-29,09:36:00,,--,--,--,--,--,--,--,--,--
2024-06-29,14:24:00,,--,--,--,--,--,--,--,--,--
2024-06-29,19:12:00,,--,--,--,--,--,--,--,--,--
2024-06-29,22:05:49,,--,--,--,--,--,--,--,--,--
2024-06-30,00:00:00,,--,--,--,--,--,--,--,--,--
2024-06-30,04:48:00,,--,--,--,--,--,--,--,--,--
2024-06-30,09:36:00,,--,--,--,--,--,--,--,--,--
2024-06-30,14:24:00,,--,--,--,--,--,--,--,--,--
2024-06-30,19:12:00,,--,--,--,--,--,--,--,--,--
2024-06-30,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-01,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-01,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-01,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-01,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-01,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-01,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-02,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-02,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-02,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-02,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-02,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-02,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-03,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-03,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-03,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-03,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-03,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-03,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-04,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-04,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-04,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-04,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-04,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-04,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-05,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-05,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-05,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-05,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-05,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-05,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-06,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-06,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-06,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-06,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-06,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-06,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-07,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-07,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-07,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-07,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-07,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-07,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-08,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-08,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-08,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-08,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-08,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-08,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-09,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-09,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-09,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-09,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-09,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-09,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-10,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-10,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-10,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-10,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-10,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-10,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-11,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-11,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-11,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-11,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-11,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-11,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-12,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-12,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-12,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-12,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-12,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-12,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-13,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-13,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-13,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-13,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-13,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-13,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-14,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-14,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-14,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-14,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-14,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-14,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-15,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-15,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-15,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-15,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-15,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-15,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-16,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-16,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-16,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-16,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-16,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-16,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-17,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-17,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-17,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-17,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-17,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-17,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-18,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-18,04:48:00,,--,--,--,--,--,--,--,--,--
2024-07-18,09:36:00,,--,--,--,--,--,--,--,--,--
2024-07-18,14:24:00,,--,--,--,--,--,--,--,--,--
2024-07-18,19:12:00,,--,--,--,--,--,--,--,--,--
2024-07-18,22:05:49,,--,--,--,--,--,--,--,--,--
2024-07-19,00:00:00,,--,--,--,--,--,--,--,--,--
2024-07-19,04:48:00,,--,--,--,--,--,--,--,--,
2024-07-19,09:36:00,,--,--,--,--,--,--,--,--,
2024-07-19,12:52:05,6.61,--,--,--,--,--,--,--,--,
2024-07-19,14:24:00,,--,--,--,--,--,--,--,--,
2024-07-19,15:32:12,6.62,--,--,--,--,--,--,--,--,
2024-07-19,18:22:19,6.29,--,--,--,--,--,--,--,--,
2024-07-19,19:12:00,,--,--,--,--,--,--,--,--,
2024-07-19,21:02:25,6.25,--,--,--,--,--,--,--,--,
2024-07-19,23:52:32,6.24,--,--,--,--,--,--,--,--,
2024-07-20,00:00:00,,--,--,--,--,--,--,--,--,
2024-07-20,00:02:33,6.23,--,--,--,--,--,--,--,--,
2024-07-20,04:48:00,,--,--,--,--,--,--,--,--,
2024-07-20,05:52:46,6.16,--,--,--,--,--,--,--,--,
2024-07-20,09:36:00,,--,--,--,--,--,--,--,--,
2024-07-20,11:53:02,6.64,--,--,--,--,--,--,--,--,
2024-07-20,14:24:00,,--,--,--,--,--,--,--,--,
2024-07-20,17:53:17,6.35,--,--,--,--,--,--,--,--,
2024-07-20,19:12:00,,--,--,--,--,--,--,--,--,
2024-07-20,23:53:32,6.22,--,--,--,--,--,--,--,--,
2024-07-21,00:03:33,6.22,--,--,--,--,--,--,--,--,
2024-07-21,06:03:49,6.16,--,--,--,--,--,--,--,--,
2024-07-21,12:04:05,6.55,51.59,53.22,49.91,55.98,50.7,30.83,12.21,11.77,
2024-07-21,17:54:20,6.42,51.59,53.22,49.91,55.98,50.7,30.83,12.21,11.77,
2024-07-21,23:54:36,6.22,43.92,47.69,47.99,54.35,49.84,30.09,11.87,10.37,
2024-07-22,00:04:37,6.22,43.92,47.68,47.99,54.34,49.84,30.08,11.93,10.31,
2024-07-22,05:54:54,6.19,43.62,47.53,48.02,54.37,49.85,30.1,11.93,9,
2024-07-22,11:55:10,6.54,--,--,--,--,--,--,--,--,
2024-07-22,17:55:26,6.44,--,--,--,--,--,--,--,--,
2024-07-22,23:55:42,6.22,--,--,--,--,--,--,--,--,
2024-07-23,00:00:00,,--,--,--,--,--,--,--,--,
2024-07-23,00:05:43,6.22,--,--,--,--,--,--,--,--,
2024-07-23,04:48:00,,--,--,--,--,--,--,--,--,
2024-07-23,05:55:57,6.17,--,--,--,--,--,--,--,--,
2024-07-23,09:36:00,,--,--,--,--,--,--,--,--,
2024-07-23,11:56:11,6.59,--,--,--,--,--,--,--,--,
2024-07-23,14:24:00,,--,--,--,--,--,--,--,--,
2024-07-23,17:46:27,6.52,--,--,--,--,--,--,--,--,
2024-07-23,19:12:00,,--,--,--,--,--,--,--,--,
2024-07-23,23:56:42,6.22,--,--,--,--,--,--,--,--,
2024-07-24,00:00:00,,--,--,--,--,--,--,--,--,
2024-07-24,00:06:43,6.22,--,--,--,--,--,--,--,--,
2024-07-24,04:48:00,,--,--,--,--,--,--,--,--,
2024-07-24,05:56:59,6.17,--,--,--,--,--,--,--,--,
2024-07-24,09:36:00,,--,--,--,--,--,--,--,--,
2024-07-24,11:57:14,6.54,--,--,--,--,--,--,--,--,
2024-07-24,14:24:00,,--,--,--,--,--,--,--,--,
2024-07-24,17:57:30,6.49,--,--,--,--,--,--,--,--,
2024-07-24,19:12:00,,--,--,--,--,--,--,--,--,
2024-07-24,23:57:45,6.22,--,--,--,--,--,--,--,--,
2024-07-25,00:00:00,,--,--,--,--,--,--,--,--,
2024-07-25,00:07:46,6.22,--,--,--,--,--,--,--,--,
2024-07-25,04:48:00,,--,--,--,--,--,--,--,--,
2024-07-25,05:58:02,6.16,--,--,--,--,--,--,--,--,
2024-07-25,09:36:00,,--,--,--,--,--,--,--,--,
2024-07-25,11:58:18,6.58,--,--,--,--,--,--,--,--,
2024-07-25,14:24:00,,--,--,--,--,--,--,--,--,
2024-07-25,17:58:34,6.43,--,--,--,--,--,--,--,--,
2024-07-25,19:12:00,,--,--,--,--,--,--,--,--,
2024-07-25,23:58:50,6.22,--,--,--,--,--,--,--,--,
2024-07-26,00:00:00,,--,--,--,--,--,--,--,--,
2024-07-26,00:08:50,6.18,--,--,--,--,--,--,--,--,
2024-07-26,04:48:00,,--,--,--,--,--,--,--,--,
2024-07-26,05:49:06,6.16,--,--,--,--,--,--,--,--,
2024-07-26,09:36:00,,--,--,--,--,--,--,--,--,
2024-07-26,11:29:21,6.62,--,--,--,--,--,--,--,--,
2024-07-26,14:24:00,,--,--,--,--,--,--,--,--,
2024-07-26,18:19:38,6.32,--,--,--,--,--,--,--,--,
2024-07-26,19:12:00,,--,--,--,--,--,--,--,--,
2024-07-26,23:59:51,6.24,--,--,--,--,--,--,--,--,
2024-07-27,00:00:00,,--,--,--,--,--,--,--,--,
2024-07-27,00:09:52,6.24,--,--,--,--,--,--,--,--,
2024-07-27,04:48:00,,--,--,--,--,--,--,--,--,
2024-07-27,06:00:06,6.17,--,--,--,--,--,--,--,--,
2024-07-27,09:36:00,,--,--,--,--,--,--,--,--,
2024-07-27,12:00:22,6.57,--,--,--,--,--,--,--,--,
2024-07-27,14:24:00,,--,--,--,--,--,--,--,--,
2024-07-27,17:50:37,6.57,--,--,--,--,--,--,--,--,
2024-07-27,19:12:00,,--,--,--,--,--,--,--,--,
2024-07-27,23:50:53,6.22,42.93,46.8,47.6,54.06,49.63,29.95,12.18,8.56,
2024-07-28,00:00:54,6.22,42.93,46.8,47.6,54.06,49.63,29.95,12.18,8.56,
2024-07-28,06:21:12,6.16,42.24,46.08,47.18,53.76,49.41,29.81,12.43,8.12,
2024-07-28,12:11:28,6.57,42.3,46.02,47.09,53.7,49.38,29.8,12.4,8.71,
2024-07-28,18:01:43,6.43,42.3,46.02,47.09,53.7,49.38,29.8,12.4,8.71,
2024-07-28,23:51:59,6.22,42.35,45.97,47.01,53.65,49.34,29.78,12.37,9.31,
2024-07-29,00:01:59,6.22,42.34,45.96,47,53.64,49.34,29.78,12.37,9.25,
2024-07-29,05:52:17,6.16,41.94,45.73,46.96,53.61,49.32,29.77,12.37,7.43,
2024-07-29,12:02:35,6.55,--,--,--,--,--,--,--,--,
2024-07-29,17:52:50,6.57,--,--,--,--,--,--,--,--,
2024-07-29,23:53:06,6.22,--,--,--,--,--,--,--,--,
2024-07-30,00:00:00,,--,--,--,--,--,--,--,--,
2024-07-30,00:03:07,6.22,--,--,--,--,--,--,--,--,
2024-07-30,04:48:00,,--,--,--,--,--,--,--,--,
